source_file,group_number,line_number,statement
raw_statements/email_statements_ja.csv,66,2188,政治職の代表者を選ぶために選挙が行われます。
raw_statements/email_statements_ja.csv,67,2186,政治運動では、寄付やボランティア活動による支援を求めることがよくあります。
raw_statements/email_statements_ja.csv,67,2390,政治運動では、寄付やボランティア活動による支援を求めることがよくあります。
raw_statements/email_statements_ja.csv,68,20,政治運動では、活動資金を調達するために寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,68,845,政治運動では、活動資金を調達するために寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,69,862,政治運動にはしばしば募金活動が含まれます。
raw_statements/email_statements_ja.csv,69,3501,政治運動にはしばしば募金活動が含まれます。
raw_statements/email_statements_ja.csv,70,1843,政治運動は、企業のPAC資金の代わりに個人の寄付で賄うことができます。
raw_statements/email_statements_ja.csv,70,2581,政治運動は、企業のPAC資金の代わりに個人の寄付で賄うことができます。
raw_statements/email_statements_ja.csv,71,564,政治運動は、多くの場合、個人からの寄付に依存しています。
raw_statements/email_statements_ja.csv,71,3329,政治運動は、多くの場合、個人からの寄付に依存しています。
raw_statements/email_statements_ja.csv,72,110,政治運動はしばしば寄付を求めます。
raw_statements/email_statements_ja.csv,72,304,政治運動はしばしば寄付を求めます。
raw_statements/email_statements_ja.csv,72,546,政治運動はしばしば寄付を求めます。
raw_statements/email_statements_ja.csv,73,622,政治運動はしばしば支持者からの寄付を求めます。
raw_statements/email_statements_ja.csv,73,1603,政治運動はしばしば支持者からの寄付を求めます。
