statement,elicitation,committer
Nunca confunda uma única derrota com uma derrota final.,Amazon Translate,Amir
Nunca se expresse com mais clareza do que você pensa.,Amazon Translate,Amir
Nunca sinta remorso pelo que você pensou sobre sua esposa; ela pensou coisas muito piores sobre você.,Amazon Translate,Amir
Nunca viaje com alguém que você não ama.,Amazon Translate,Amir
Nunca duas coisas meio idiotas; uma coisa inteira.,Amazon Translate,Amir
Nunca interrompa seu inimigo quando ele estiver cometendo um erro.,Amazon Translate,Amir
"Nunca se arrependa; se é bom, é maravilhoso, se é ruim, é experiência.",Amazon Translate,Amir
"Nunca diga 'Opa', sempre diga 'Ah, interessante'.",Amazon Translate,Amir
"Nunca jogue lama; você pode errar seu alvo, mas ficará com as mãos sujas.",Amazon Translate,Amir
Nada grandioso é alcançado sem perigo.,Amazon Translate,Amir
O Novo México já fez parte do México.,Amazon Translate,Amir
A cidade de Nova York é uma das maiores cidades dos Estados Unidos.,Amazon Translate,Amir
"Sem dúvida, teremos muitos debates semelhantes nas próximas semanas.",Amazon Translate,Amir
"Nenhum mal pode acontecer a um homem bom, seja na vida ou após a morte.",Amazon Translate,Amir
Nenhum deus realmente existe.,Amazon Translate,Amir
Mandados de proibição estabelecem um precedente perigoso por parte da polícia.,Amazon Translate,Amir
Nenhuma lei ou ordenança é mais poderosa do que a compreensão.,Amazon Translate,Amir
"Um homem nunca pisa no mesmo rio duas vezes, pois não é o mesmo rio e ele não é o mesmo homem.",Amazon Translate,Amir
"Nenhum homem quer dizer completamente tudo o que diz, mas muito poucos dizem tudo o que elas significam; pois as palavras são escorregadias e o pensamento é viscoso.",Amazon Translate,Amir
Ninguém se torna um bom médico antes de encher um cemitério.,Amazon Translate,Amir
Ninguém nasce sem vícios; a melhor pessoa é aquela que tem menos.,Amazon Translate,Amir
Ninguém é tão corajoso que não seja perturbado por algo inesperado.,Amazon Translate,Amir
Nenhuma religião é o caminho certo absoluto.,Amazon Translate,Amir
Ninguém escreve uma canção de amor sobre uma chave inglesa.,Amazon Translate,Amir
"Não há dois lugares exatamente iguais, mas muitos lugares são muito parecidos entre si.",Amazon Translate,Amir
Ninguém pode ser ferido por uma lei que não é aplicável.,Amazon Translate,Amir
Ninguém mais deu essa resposta.,Amazon Translate,Amir
Foi ninguém menos que a Organização Mundial da Saúde que mudou sua posição.,Amazon Translate,Amir
Nem todas as ideias são boas.,Amazon Translate,Amir
Nem todas as pessoas são criadas com o mesmo nível de inteligência.,Amazon Translate,Amir
"Ser rico não necessariamente faz alguém feliz, mas o processo de ficar rico pode.",Amazon Translate,Amir
"É o consenso, não a coabitação, que constitui o casamento.",Amazon Translate,Amir
É ruim não saber; é pior não querer saber.,Amazon Translate,Amir
A vida de uma pessoa ganha paz e significado quando ela compreende a si mesma e o rumo que precisa seguir.,Amazon Translate,Amir
"Nada pode impedir um homem com a atitude mental correta de alcançar seu objetivo; por outro lado, nada pode ajudar o homem com a atitude mental errada.",Amazon Translate,Amir
Nada diminui a ansiedade mais rápido do que a ação.,Amazon Translate,Amir
"Nada nunca tem uma existência absoluta, nem mesmo planetas ou átomos de hidrogênio; eles simplesmente aparecem.",Amazon Translate,Amir
"Nada, exceto Deus, é eterno.",Amazon Translate,Amir
Grandes conquistas nunca são alcançadas sem entusiasmo.,Amazon Translate,Amir
"Nada na vida deve ser temido, é só para ser compreendido. Agora é a hora de entender mais, para que possamos ter menos medo.",Amazon Translate,Amir
"Nada realmente funciona, a menos que você prefira fazer outra coisa.",Amazon Translate,Amir
Nada nos dói tão amargamente quanto a perda de dinheiro.,Amazon Translate,Amir
Não há nada como o sucesso.,Amazon Translate,Amir
Ser completamente compreendido pode ser a pior coisa que pode acontecer a uma pessoa.,Amazon Translate,Amir
Os números são consistentes.,Amazon Translate,Amir
Os números não mentem; devemos sempre confiar na matemática.,Amazon Translate,Amir
Os números nunca mentem.,Amazon Translate,Amir
Soluções óbvias precisam ser implementadas para resolver nossos grandes problemas.,Amazon Translate,Amir
"De cada dez pessoas que falam sobre você, nove dirão algo ruim e a décima dirá algo bom de forma negativa.",Amazon Translate,Amir
Os funcionários não devem trabalhar como lobistas.,Amazon Translate,Amir
"Por mais que a velhice seja menos honrosa do que a morte, a maioria das pessoas a deseja.",Amazon Translate,Amir
A velhice é a coisa mais inesperada que pode acontecer a um homem.,Amazon Translate,Amir
Os idosos geralmente têm dificuldade em aprender sobre novas tecnologias e ciências.,Amazon Translate,Amir
"De vez em quando, as pessoas realmente percebem que elas não precisam vivenciar o mundo da maneira que lhes foi dito.",Amazon Translate,Amir
"Uma vez que o vírus esteja sob controle, a economia deve se recuperar muito mais rapidamente.",Amazon Translate,Amir
Um mais um nem sempre é igual a dois.,Amazon Translate,Amir
Uma maçã por dia mantém o médico longe.,Amazon Translate,Amir
Um camelo não zomba da corcunda de outro camelo.,Amazon Translate,Amir
"Somente com o conhecimento, uma pessoa pode ser purificada de todos os pecados.",Amazon Translate,Amir
Pode-se optar por voltar à segurança ou avançar em direção ao crescimento. O crescimento deve ser escolhido repetidamente; o medo deve ser superado repetidamente.,Amazon Translate,Amir
Um insulto sofrido logo rende outro.,Amazon Translate,Amir
Um é maior que zero.,Amazon Translate,Amir
A loucura de um homem geralmente é a esposa de outro homem.,Amazon Translate,Amir
É preciso sempre ter esperança quando se está desesperado e duvidar quando se espera.,Amazon Translate,Amir
É preciso descartar o preconceito de que a verdade deve ser algo tangível.,Amazon Translate,Amir
Um número adicionado a outro sempre cria um número maior.,Amazon Translate,Amir
Uma das coisas que você faz quando está triste é chorar.,Amazon Translate,Amir
Uma das coisas que você faz quando presta assistência é ajudar.,Amazon Translate,Amir
Uma das coisas que você faz quando se senta é dobrar os joelhos.,Amazon Translate,Amir
Uma das coisas que você faz quando dorme à noite é roncar.,Amazon Translate,Amir
Uma das coisas que você faz quando ronca é dormir.,Amazon Translate,Amir
Uma das coisas que você faz quando se mantém saudável é viver mais.,Amazon Translate,Amir
Uma das coisas que você faz quando usa um computador é digitar.,Amazon Translate,Amir
"Uma parte principal de uma boa criação é adequar nosso comportamento aos três graus diferentes de homens: nossos superiores, nossos iguais e aqueles abaixo de nós.",Amazon Translate,Amir
Uma forma de explicar o teorema de Pitágoras é desenhar quadrados nos lados de um triângulo retângulo e comparar as áreas dos quadrados.,Amazon Translate,Amir
Seus sermões e discursos não devem ser censurados em uma sociedade livre.,Amazon Translate,Amir
Os olhos de uma pessoa são o que ela é. A boca de uma pessoa é o que ela se torna.,Amazon Translate,Amir
"O trabalho de uma pessoa pode terminar algum dia, mas sua educação nunca.",Amazon Translate,Amir
Só um inútil não está interessado em seu passado.,Amazon Translate,Amir
Somente homens ricos são capazes de obter prazeres infinitos.,Amazon Translate,Amir
Somente a força pode cooperar; a fraqueza só pode mendigar.,Amazon Translate,Amir
Notícias opinativas e que envolvem ódio não devem ser a norma na sociedade.,Amazon Translate,Amir
A oportunidade é perdida pela maioria das pessoas porque está vestida com um macacão e parece um trabalho.,Amazon Translate,Amir
As laranjas crescem nas árvores.,Amazon Translate,Amir
As organizações não devem impor igualdade ou uniformidade a seus trabalhadores.,Amazon Translate,Amir
Nossa estratégia para 2020 depende de dados atualizados.,Amazon Translate,Amir
Nosso público ouvirá ou lerá. Eles não farão as duas coisas.,Amazon Translate,Amir
"Nossos corpos são projetados para serem desafiados todos os dias. Ou você o usa dessa forma e permanece saudável, ou desenvolve problemas devido à subutilização.",Amazon Translate,Amir
Nosso país precisa de políticos mais conservadores e pró-vida no Congresso.,Amazon Translate,Amir
Nosso promotor decide as diretrizes para o processo.,Amazon Translate,Amir
Nossa economia precisa ser uma prioridade máxima.,Amazon Translate,Amir
Nossos maiores infortúnios vêm de nós mesmos.,Amazon Translate,Amir
"Nosso endereço postal é PO Box 957, Exeter.",Amazon Translate,Amir
Nossas memórias são independentes de nossas vontades.,Amazon Translate,Amir
Nossos erros são facilmente esquecidos quando são conhecidos apenas por nós mesmos.,Amazon Translate,Amir
Nossa saúde física depende muito do que escolhemos para nossa dieta.,Amazon Translate,Amir
Nossos direitos são ainda mais importantes agora e precisamos protegê-los.,Amazon Translate,Amir
Nossos sentidos podem nos enganar; nossa memória pode ser uma ilusão.,Amazon Translate,Amir
Nosso conhecimento tecnológico e científico será maior no futuro do que é hoje.,Amazon Translate,Amir
A licença médica remunerada ajudaria as pessoas.,Amazon Translate,Amir
Restrições pandêmicas prejudicam a economia e os negócios.,Amazon Translate,Amir
O papel pode ser amassado.,Amazon Translate,Amir
Os papéis são recicláveis.,Amazon Translate,Amir
Os pais geralmente querem aprender como lidar com o comportamento dos filhos.,Amazon Translate,Amir
"Estudantes de Parson, Missouri, estão cheios de dívidas porque ele se recusa a financiar totalmente o ensino superior.",Amazon Translate,Amir
As divisões partidárias não vão ajudar a América.,Amazon Translate,Amir
A política partidária e os democratas promoveram mudanças reais.,Amazon Translate,Amir
Os partidários não devem usar seu poder para negar às pessoas cuidados de saúde preventivos.,Amazon Translate,Amir
Paciência também é uma forma de ação.,Amazon Translate,Amir
Patty acredita que nosso estado pode fazer mais para apoiar as crianças.,Amazon Translate,Amir
Patty fará o bem para o estado.,Amazon Translate,Amir
Fazer uma pausa antes de continuar pode levar a melhores resultados.,Amazon Translate,Amir
A paz na terra pode significar o fim da civilização como a conhecemos.,Amazon Translate,Amir
Pelosi não quer trabalhar com republicanos.,Amazon Translate,Amir
As pessoas adquirem alegria e satisfação quando têm sucesso.,Amazon Translate,Amir
Algumas pessoas adotam cães porque não têm filhos.,Amazon Translate,Amir
"As pessoas podem ficar frustradas com seu desempenho, mesmo quando estão bem.",Amazon Translate,Amir
"As pessoas são, em última análise, humanas.",Amazon Translate,Amir
"Às vezes, as pessoas podem se comportar de forma imatura, como crianças.",Amazon Translate,Amir
Alguém pode considerar as ações de outras pessoas estranhas.,Amazon Translate,Amir
As pessoas costumam ser consideradas estranhas.,Amazon Translate,Amir
As pessoas ficam mais em forma quando começam a se exercitar regularmente.,Amazon Translate,Amir
As pessoas podem se machucar se um carro bater nelas.,Amazon Translate,Amir
"É incomum, mas é possível que as pessoas quebrem todas as janelas ao se mudarem para uma nova casa.",Amazon Translate,Amir
As pessoas podem agir normalmente e ainda assim podem não fazer sentido.,Amazon Translate,Amir
"Às vezes, as pessoas podem ser cruéis.",Amazon Translate,Amir
As pessoas também têm a capacidade de serem gentis.,Amazon Translate,Amir
"Às vezes, as pessoas podem se comportar de maneira tola.",Amazon Translate,Amir
"As pessoas podem sentir um pouco de calor, mesmo no inverno.",Amazon Translate,Amir
Pegar um pássaro não o qualifica automaticamente para ser um animal de estimação.,Amazon Translate,Amir
As pessoas têm a capacidade de fingir que estão com frio.,Amazon Translate,Amir
As pessoas têm a capacidade de pensar e raciocinar.,Amazon Translate,Amir
Descartar sua passagem em um trem vazio pode não ser a jogada mais inteligente.,Amazon Translate,Amir
"As regras do local de trabalho podem proibir o canto, mesmo com um chefe solidário.",Amazon Translate,Amir
As pessoas podem mudar seu estilo e roupas quando estão procurando um novo visual.,Amazon Translate,Amir
