statement,elicitation,committer
La escasez de mano de obra a menudo puede provocar un aumento de los precios y una recuperación económica más lenta.,Amazon Translate,Amir
Las masas de tierra seguirán reduciéndose debido al aumento del derretimiento de los glaciares provocado por el calentamiento global.,Amazon Translate,Amir
"Las leyes las hacen los humanos, mientras que las leyes naturales las hace una entidad superior.",Amazon Translate,Amir
"Las leyes deben abordar la migración irregular, beneficiando tanto a los migrantes como a las comunidades afectadas.",Amazon Translate,Amir
Las leyes no deben anularse fácilmente.,Amazon Translate,Amir
Las leyes que protegen nuestro medio ambiente son necesarias y superan las consideraciones políticas.,Amazon Translate,Amir
La pereza puede hacer que quieras desayunar en la cama.,Amazon Translate,Amir
Los líderes deben empatizar con sus trabajadores durante una pandemia.,Amazon Translate,Amir
El aprendizaje de una habilidad requiere práctica.,Amazon Translate,Amir
Dejar las casas y los coches desbloqueados los hace susceptibles de ser robados.,Amazon Translate,Amir
"Al salir de los edificios, las personas suelen mirar a ambos lados antes de cruzar la calle para garantizar la seguridad.",Amazon Translate,Amir
La legislación basada en la evidencia es más eficaz.,Amazon Translate,Amir
"La legislación que exige una verificación de antecedentes más estricta puede no ser tan eficaz, ya que la mayoría de los delincuentes no compran sus armas legalmente.",Amazon Translate,Amir
Debe darse prioridad a la legislación que se centra en la salud y la seguridad.,Amazon Translate,Amir
Las propuestas sobre la legislación sobre el cambio climático deben ser procesables.,Amazon Translate,Amir
Los legisladores trabajan para ampliar la atención médica para las personas en tiempos difíciles.,Amazon Translate,Amir
"Al redistribuir los distritos, los legisladores deben aspirar a una distribución equitativa de la población.",Amazon Translate,Amir
Unámonos y votemos por la reelección de Harley.,Amazon Translate,Amir
Hay que recordar al Partido Republicano de Florida sus fracasos y las consiguientes consecuencias.,Amazon Translate,Amir
"Nunca debemos negociar por miedo, pero tampoco debemos tener miedo de negociar.",Amazon Translate,Amir
Volvamos a tratarnos unos a otros con civilidad y respeto.,Amazon Translate,Amir
Debemos brindar apoyo siempre que nos lo pidan.,Amazon Translate,Amir
Los liberales son ineficaces en el Congreso.,Amazon Translate,Amir
La libertad es el derecho a hacer lo que la ley permite.,Amazon Translate,Amir
Nada en la vida llega sin trabajar duro.,Amazon Translate,Amir
"La vida es como una cebolla, la quitas una capa a la vez y, a veces, lloras.",Amazon Translate,Amir
"La vida no se mide por la cantidad de respiraciones que tomamos, sino por los momentos que nos dejan sin aliento.",Amazon Translate,Amir
"La muerte es una parte inseparable de la vida, a pesar de lo que pueda parecer.",Amazon Translate,Amir
La vida es corta.,Amazon Translate,Amir
"Debemos vivir la vida hacia adelante, pero solo podemos entenderla hacia atrás.",Amazon Translate,Amir
"La vida es una propuesta difícil, y los primeros cien años son los más difíciles.",Amazon Translate,Amir
Levantar pesas pesadas puede desgarrar los músculos y obligarlos a sanar y fortalecerse.,Amazon Translate,Amir
"Como el sarampión, el amor es más peligroso cuando llega tarde en la vida.",Amazon Translate,Amir
Escuchar música es un placer.,Amazon Translate,Amir
Vive como si fueras a morir mañana. Aprende como si fueras a vivir para siempre.,Amazon Translate,Amir
"Vive con sencillez, para que otros puedan simplemente vivir.",Amazon Translate,Amir
Vive tu vida como si cada uno de tus actos se convirtiera en una ley universal.,Amazon Translate,Amir
Lizzie Fletcher será una líder eficaz.,Amazon Translate,Amir
Los gobiernos locales deberían aumentar la supervisión civil de la aplicación de la ley.,Amazon Translate,Amir
Los cerrajeros cierran las puertas.,Amazon Translate,Amir
Los cerrajeros abren las puertas cuando la gente los llama.,Amazon Translate,Amir
La lógica es una forma eficaz de resolver problemas.,Amazon Translate,Amir
Las personas solitarias que hablan entre sí pueden hacer que las demás se sientan más solas.,Amazon Translate,Amir
Las reuniones largas y frecuentes disminuyen la productividad y la eficiencia de una empresa.,Amazon Translate,Amir
Los objetivos a largo plazo evitan que se sienta frustrado por los fracasos a corto plazo.,Amazon Translate,Amir
El amor y el escándalo son los mejores edulcorantes del té.,Amazon Translate,Amir
El amor por los demás neoyorquinos puede llevar a la abolición de la policía en Nueva York.,Amazon Translate,Amir
El amor es una realidad que nace en la región mágica del romance.,Amazon Translate,Amir
"El amor es ciego, pero el matrimonio le devuelve la vista.",Amazon Translate,Amir
El amor es con frecuencia el fruto del matrimonio.,Amazon Translate,Amir
El amor da sentido a la vida.,Amazon Translate,Amir
El amor puede convertirse en indiferencia con la posesión.,Amazon Translate,Amir
Ámense los unos a los otros.,Amazon Translate,Amir
El amor haría que quisieras mantener a tu familia.,Amazon Translate,Amir
El amor haría que quisieras perdonar a alguien.,Amazon Translate,Amir
El amor haría que quisieras mostrarle afecto a alguien.,Amazon Translate,Amir
El amor haría que quisieras cantar.,Amazon Translate,Amir
Los amantes a menudo se convierten en biógrafos.,Amazon Translate,Amir
"Mentir requiere más esfuerzo que decir la verdad porque cuando mientes, tienes que recordar detalles inventados.",Amazon Translate,Amir
Las boletas por correo son beneficiosas para las personas mayores de nuestra comunidad.,Amazon Translate,Amir
La votación por correo ayuda a garantizar que todos usen su voz de manera segura.,Amazon Translate,Amir
Debería permitirse la votación por correo.,Amazon Translate,Amir
Maine necesita a alguien que trabaje para ellos.,Amazon Translate,Amir
Los principales medios de comunicación están fuera de control con sus ataques.,Amazon Translate,Amir
"No hagas planes pequeños, porque carecen del poder de inspirar.",Amazon Translate,Amir
Asegúrese de que los datos con los que está trabajando son los que cree que son.,Amazon Translate,Amir
"Haga que sus clientes sean más increíbles. Actualice su usuario, no su producto. Ayude a las personas a mejorar en algo en lo que quieren sobresalir.",Amazon Translate,Amir
"Hacer que lo simple sea complicado es algo común. Hacer que lo complicado sea simple, increíblemente simple, eso es creatividad.",Amazon Translate,Amir
Un hombre tiene dos orejas y una boca. Debería escuchar más de lo que habla.,Amazon Translate,Amir
"Un hombre hace sagrado lo que cree, como embellece lo que ama.",Amazon Translate,Amir
El silencio puede ser una forma de comunicación.,Amazon Translate,Amir
Exigir el uso de mascarillas no infringe nuestros derechos de la Primera Enmienda.,Amazon Translate,Amir
El homicidio es un delito violento.,Amazon Translate,Amir
El trabajo manual que implica poco conocimiento de una tarea no debería requerir una licencia.,Amazon Translate,Amir
Muchos legisladores demócratas no son aptos para estar en el Congreso.,Amazon Translate,Amir
"Muchos de mis amigos se convirtieron en mis enemigos. Muchos enemigos se convierten en amigos, solo aquellos a los que nunca les importó nada permanecieron constantes.",Amazon Translate,Amir
Muchas religiones del mundo se inspiraron unas en otras.,Amazon Translate,Amir
Muchos serían cobardes si tuvieran el coraje suficiente.,Amazon Translate,Amir
El mapeo del mundo tal como lo vemos es inexacto en una superficie plana.,Amazon Translate,Amir
El matrimonio es como la vida; es un campo de batalla.,Amazon Translate,Amir
Martha sería una gran legisladora para el pueblo.,Amazon Translate,Amir
"Martha está en una elección difícil, defendiendo los valores conservadores.",Amazon Translate,Amir
Mary garantiza la justicia haciendo valer sus derechos.,Amazon Translate,Amir
Mary es poco amable si opaca los esfuerzos de John.,Amazon Translate,Amir
Mary será irrespetuosa si John la respeta.,Amazon Translate,Amir
Mary se sentirá llena si come mucho.,Amazon Translate,Amir
Mary se comportará de manera inmadura y no ahorrará dinero para el futuro si se casa con John.,Amazon Translate,Amir
Mary se sentirá feliz si ayuda a John.,Amazon Translate,Amir
Mary agradecería que John llevara a su familia a cenar.,Amazon Translate,Amir
Mary disuadiría a John de convertirse en maestro.,Amazon Translate,Amir
Mary se sentiría sola si John la aislara de los demás.,Amazon Translate,Amir
Mary se asustaría si John se le acercara.,Amazon Translate,Amir
Mary se sentiría agradecida si John planchara su ropa.,Amazon Translate,Amir
Mary halagaría a John si quisiera pelear con ella.,Amazon Translate,Amir
Mary se aseguraría de que tanto ella como John llegaran sanos y salvos al destino si llevaba a John a pasear.,Amazon Translate,Amir
Mary no se ofrecería a pagar las facturas médicas de John si le rompiera el pie.,Amazon Translate,Amir
"Mary no tomaría precauciones, como usar una máscara o mantener el distanciamiento, y se arriesgaría a contraer el virus si descubriera que su amigo John tenía gripe.",Amazon Translate,Amir
Mary llevaría a John a la piscina en busca de ayuda si se rompía el pie.,Amazon Translate,Amir
Mary usaría un cepillo de dientes si le cepillaba los dientes a John.,Amazon Translate,Amir
Mary no consideraría grosero que John la dejara a un lado.,Amazon Translate,Amir
Mary no se detendría ni crearía una situación muy mala si John la derribara.,Amazon Translate,Amir
Las normas de enmascaramiento deben adaptarse a las necesidades individuales.,Amazon Translate,Amir
Las mascarillas protegen contra la COVID-19.,Amazon Translate,Amir
Las matemáticas te ayudan en la vida diaria.,Amazon Translate,Amir
Las matemáticas son sumar y restar con un montón de millones de detalles intermedios si te fijas bien.,Amazon Translate,Amir
Las matemáticas siguen reglas estrictas.,Amazon Translate,Amir
Las matemáticas se utilizan en la programación.,Amazon Translate,Amir
Las matemáticas no son lógicas para todos.,Amazon Translate,Amir
Los problemas matemáticos requieren lógica para ser resueltos.,Amazon Translate,Amir
Las matemáticas y la lógica deberían ir de la mano; con frecuencia no lo hacen.,Amazon Translate,Amir
"Las matemáticas son una constante, lo que significa que la solución a un problema matemático nunca cambiará.",Amazon Translate,Amir
Las matemáticas no son un deporte para espectadores.,Amazon Translate,Amir
Las matemáticas son la base sobre la que se construye toda la tecnología moderna.,Amazon Translate,Amir
Las matemáticas son el lenguaje con el que Dios ha escrito el universo.,Amazon Translate,Amir
Las matemáticas son el único lenguaje común entre los pueblos de este planeta.,Amazon Translate,Amir
La materia no se crea ni se destruye en una reacción química normal.,Amazon Translate,Amir
La madurez proviene de la sabiduría y no solo del paso de los años.,Amazon Translate,Amir
Que tu caridad aumente tanto como tu riqueza.,Amazon Translate,Amir
McDonald apoyará a la comunidad local.,Amazon Translate,Amir
McMath apoya los valores y la libertad republicanos.,Amazon Translate,Amir
Las empresas de medios no deberían ser las únicas con la capacidad de controlar lo que el público sabe.,Amazon Translate,Amir
La elegibilidad para Medicaid debe extenderse al máximo número posible de residentes.,Amazon Translate,Amir
La memoria es lo que nos hace jóvenes o viejos.,Amazon Translate,Amir
Los hombres nacen iguales pero también nacen diferentes.,Amazon Translate,Amir
Los hombres son tan buenos como su desarrollo técnico les permite ser.,Amazon Translate,Amir
Los hombres a veces se sienten insultados por los elogios porque ponen un límite a sus méritos; pocas personas son lo suficientemente modestas como para no sentirse ofendidas por el hecho de que uno los aprecie.,Amazon Translate,Amir
"Los hombres que se casan con mujeres muy superiores a ellos no son tan verdaderos maridos para sus esposas, ya que, sin saberlo, se convierten en esclavos de su posición.",Amazon Translate,Amir
México está al sur de los Estados Unidos.,Amazon Translate,Amir
Los migrantes y sus hijos deben recibir un trato justo y humano.,Amazon Translate,Amir
La justicia militar es para la justicia lo que la música militar es para la música.,Amazon Translate,Amir
La leche es blanca.,Amazon Translate,Amir
Ordeña a la vaca que está cerca. ¿Por qué perseguir al que huye?,Amazon Translate,Amir
La miseria es casi siempre el resultado del pensamiento.,Amazon Translate,Amir
