statement,committer,elicitation
Les espèces endémiques ne vivent que dans des régions géographiques spécifiques.,Amir,Amazon Translate
Le traîneau à chiens transporte des provisions sur un terrain enneigé.,Amir,Amazon Translate
Des mosaïques romaines décoraient les sols et les murs avec de minuscules carreaux.,Amir,Amazon Translate
Le camp de base de l'Everest attire les randonneurs du monde entier.,Amir,Amazon Translate
Les chefs créent des recettes culinaires de manière professionnelle.,Amir,Amazon Translate
La division longue sépare les nombres en parties entières.,Amir,Amazon Translate
La génétique explique les caractéristiques héréditaires des êtres vivants.,Amir,Amazon Translate
La fiction courte raconte des histoires complètes en quelques pages.,Amir,Amazon Translate
Les mâts totémiques représentent l'ascendance des peuples autochtones.,Amir,Amazon Translate
Les animateurs donnent vie aux personnages image par image.,Amir,Amazon Translate
"Les crustacés comprennent les crabes, les homards et les crevettes.",Amir,Amazon Translate
Hokusai a créé la célèbre estampe « La Grande Vague au large de Kanagawa ».,Amir,Amazon Translate
La Tasmanie est un État insulaire de l'Australie.,Amir,Amazon Translate
La Suisse est enclavée et bordée par cinq pays.,Amir,Amazon Translate
Les tractions utilisent le poids du corps pour l'entraînement en résistance.,Amir,Amazon Translate
Apollo 13 était une mission lunaire qui a failli être catastrophique.,Amir,Amazon Translate
La calligraphie nécessite un contrôle minutieux des coups de crayon ou de pinceau.,Amir,Amazon Translate
Un cercle possède des lignes de symétrie infinies.,Amir,Amazon Translate
La matière est conservée lors de réactions physiques ou chimiques.,Amir,Amazon Translate
Les affirmations quotidiennes peuvent favoriser la croissance de l'estime de soi.,Amir,Amazon Translate
Les méthodes de recherche testent les hypothèses par l'observation.,Amir,Amazon Translate
"Les jardins zen arrangent les rochers, le sable et les plantes de manière esthétique.",Amir,Amazon Translate
Les devoirs civiques comprennent le vote et le service de juré.,Amir,Amazon Translate
Le réseau sans fil permet la connectivité des appareils sans fil.,Amir,Amazon Translate
Les tomates séchées au soleil sont utilisées comme ingrédients culinaires.,Amir,Amazon Translate
La musique salsa mélange des rythmes afro-cubains et des éléments de jazz.,Amir,Amazon Translate
Vancouver se situe entre l'océan Pacifique et les montagnes côtières.,Amir,Amazon Translate
L'aviron utilise la force coordonnée des bras et du dos.,Amir,Amazon Translate
L'édit de Nantes a accordé la liberté de religion à la France.,Amir,Amazon Translate
La vapeur permet de cuire les légumes tout en conservant plus de nutriments.,Amir,Amazon Translate
Le système hexadécimal utilise seize chiffres possibles.,Amir,Amazon Translate
Les plasmas conduisent mieux l'électricité que les gaz.,Amir,Amazon Translate
Le rythme circadien affecte la vigilance à différents moments.,Amir,Amazon Translate
Les signaux analogiques varient continuellement dans le temps.,Amir,Amazon Translate
Le structuralisme analyse les modèles au sein des systèmes culturels.,Amir,Amazon Translate
Les prêtres accomplissent des rituels dans de nombreuses religions du monde.,Amir,Amazon Translate
Les services de covoiturage s'appuient sur des applications mobiles.,Amir,Amazon Translate
Le durian a une forte odeur mais un goût sucré.,Amir,Amazon Translate
L'Art nouveau présente des courbes fluides et des formes naturelles.,Amir,Amazon Translate
L'Orchestre philharmonique de Vienne est un orchestre classique renommé.,Amir,Amazon Translate
Manger debout réduit parfois la taille des portions.,Amir,Amazon Translate
Les Incas ont construit de vastes réseaux routiers en Amérique du Sud.,Amir,Amazon Translate
Les dortoirs proposent des logements partagés dans les universités.,Amir,Amazon Translate
L'accumulation d'habitudes crée de nouvelles routines à partir des habitudes existantes.,Amir,Amazon Translate
Les métaphores visuelles montrent des idées de manière symbolique dans l'art.,Amir,Amazon Translate
Le conséquentialisme juge la moralité en fonction des résultats des actions.,Amir,Amazon Translate
Les liturgies sont des formes établies de culte public.,Amir,Amazon Translate
Le code civil couvre les questions de droit non pénal.,Amir,Amazon Translate
Le chiffrement brouille les données numériques pour des raisons de confidentialité.,Amir,Amazon Translate
Le radicchio ajoute une saveur amère aux salades composées.,Amir,Amazon Translate
Le marquage des graffitis permet de laisser l'identifiant de l'artiste sur les murs publics.,Amir,Amazon Translate
Les religieuses peuvent donner des cours ou soigner des malades.,Amir,Amazon Translate
Le droit des brevets protège temporairement les œuvres originales des inventeurs.,Amir,Amazon Translate
Le financement participatif aide les petites entreprises à lever des capitaux financiers.,Amir,Amazon Translate
Le réseau trophique décrit la façon dont l'énergie circule dans les écosystèmes.,Amir,Amazon Translate
Les églises baroques utilisaient des sculptures dorées dans les autels.,Amir,Amazon Translate
Les Appalaches s'étendent de l'Alabama au Canada.,Amir,Amazon Translate
Les raquettes de badminton ont de longs manches et des têtes à cordes.,Amir,Amazon Translate
Le méthane dégage de la chaleur lorsqu'il est brûlé.,Amir,Amazon Translate
La lumière voyage plus vite que tout autre phénomène connu.,Amir,Amazon Translate
Les chaises supportent le poids du corps pendant le travail ou le repos.,Amir,Amazon Translate
La poésie épique raconte des aventures ou des quêtes héroïques.,Amir,Amazon Translate
Les alliances établissent des promesses contraignantes dans la tradition juive.,Amir,Amazon Translate
Les cours constitutionnelles décident si les lois sont conformes à la constitution d'un pays.,Amir,Amazon Translate
L'ensemencement des nuages vise à déclencher artificiellement des précipitations.,Amir,Amazon Translate
Le haut débit fournit des connexions Internet haut débit.,Amir,Amazon Translate
Les épreuves d'endurance mettent à l'épreuve l'endurance des participants sur la distance.,Amir,Amazon Translate
Les troupes de danse s'entraînent intensivement pour des performances synchronisées.,Amir,Amazon Translate
Les légumes crucifères contiennent des composés bénéfiques pour la santé.,Amir,Amazon Translate
La mémoire épisodique mémorise des expériences personnelles spécifiques.,Amir,Amazon Translate
Les peintres d'icônes créent des images spirituelles appelées icônes.,Amir,Amazon Translate
Le droit canonique régit les procédures au sein de l'Église catholique romaine.,Amir,Amazon Translate
Les minarets marquent visuellement les mosquées islamiques.,Amir,Amazon Translate
Les salles d'urgence traitent les situations médicales mettant la vie en danger.,Amir,Amazon Translate
L'ambre provient de résine d'arbre durcie.,Amir,Amazon Translate
Les herbivores ne consomment que du matériel végétal.,Amir,Amazon Translate
Les apprentissages combinent apprentissage et expérience professionnelle pratique.,Amir,Amazon Translate
L'éducation aux médias permet d'analyser la crédibilité des informations.,Amir,Amazon Translate
Les biosphères englobent tous les êtres vivants qui interagissent à l'échelle mondiale.,Amir,Amazon Translate
Les tubes à essai contiennent des liquides lors d'expériences scientifiques.,Amir,Amazon Translate
Les glossaires définissent les termes spécialisés utilisés dans les livres.,Amir,Amazon Translate
Les grues en origami symbolisent l'espoir et la guérison.,Amir,Amazon Translate
Les fonctions du cerveau gauche mettent l'accent sur la logique et l'orientation des détails.,Amir,Amazon Translate
Les peintures murales de Banksy abordent souvent des thèmes politiques.,Amir,Amazon Translate
La Sicile est la plus grande île de la Méditerranée.,Amir,Amazon Translate
Greenwich marque le méridien principal à zéro longitude.,Amir,Amazon Translate
Les fentes renforcent les jambes et les fessiers.,Amir,Amazon Translate
Les frères Wright ont piloté le premier avion.,Amir,Amazon Translate
L'animation en stop-motion utilise des images fixes pour créer du mouvement.,Amir,Amazon Translate
Les quadrilatères ont quatre côtés.,Amir,Amazon Translate
Les solutions sont des mélanges homogènes de substances.,Amir,Amazon Translate
La gestion du temps stimule l'efficacité personnelle des étudiants.,Amir,Amazon Translate
Les heuristiques accélèrent les processus de décision complexes.,Amir,Amazon Translate
Les pèlerinages attirent les croyants vers des lieux sacrés.,Amir,Amazon Translate
Les organisations à but non lucratif fonctionnent sans distribuer de bénéfices sous forme de dividendes.,Amir,Amazon Translate
Les thermostats intelligents adaptent automatiquement les programmes de chauffage.,Amir,Amazon Translate
La polka est originaire d'Europe centrale.,Amir,Amazon Translate
Berlin se trouve au bord de la Spree.,Amir,Amazon Translate
Les femmes ont obtenu le droit de vote aux États-Unis en 1920.,Amir,Amazon Translate
Les baristas préparent les boissons au café de manière professionnelle.,Amir,Amazon Translate
Les pourcentages expriment des valeurs sur cent.,Amir,Amazon Translate
La distillation sépare les liquides en fonction de leur point d'ébullition.,Amir,Amazon Translate
Les étiquettes nutritionnelles permettent de faire des choix alimentaires sains.,Amir,Amazon Translate
La validité fait référence à la mesure dans laquelle un test mesure quelque chose.,Amir,Amazon Translate
Les paradoxes logiques révèlent des contradictions involontaires.,Amir,Amazon Translate
Le christianisme orthodoxe emploie des icônes dans ses pratiques de culte.,Amir,Amazon Translate
Les décrets orientent les actions des agences gouvernementales.,Amir,Amazon Translate
Les casques Bluetooth permettent de passer des appels téléphoniques en mode mains libres.,Amir,Amazon Translate
Le curcuma ajoute une couleur jaune et une saveur terreuse à la cuisine.,Amir,Amazon Translate
Les bandes dessinées racontent des histoires séquentielles avec des illustrations.,Amir,Amazon Translate
Le palais de l'Alhambra reflète l'architecture islamique en Espagne.,Amir,Amazon Translate
Le poulet grillé fournit des protéines maigres pour les régimes alimentaires.,Amir,Amazon Translate
L'Empire ottoman s'étendait sur trois continents.,Amir,Amazon Translate
Les locataires signent des baux lorsqu'ils louent des appartements.,Amir,Amazon Translate
Le périmètre calcule la distance totale autour de l'arête du polygone.,Amir,Amazon Translate
Les horloges à quartz indiquent l'heure avec précision grâce aux vibrations des cristaux.,Amir,Amazon Translate
Le contrôle des impulsions prévient les comportements à risque chez les enfants.,Amir,Amazon Translate
La philosophie existentielle aborde la liberté et le but humains.,Amir,Amazon Translate
Les fables utilisent des animaux pour enseigner des leçons de morale.,Amir,Amazon Translate
Les maires sont les dirigeants des villes.,Amir,Amazon Translate
Amazon Kindle a popularisé la lecture électronique numérique dans le monde entier.,Amir,Amazon Translate
"Les panais ressemblent à des carottes, mais ils sont plus pâles et plus sucrés.",Amir,Amazon Translate
Le clair-obscur contraste dramatiquement la lumière et l'ombre dans l'art.,Amir,Amazon Translate
Le Loch Ness se trouve dans le nord de l'Écosse.,Amir,Amazon Translate
"Le pickleball combine les règles du tennis, du badminton et du ping-pong.",Amir,Amazon Translate
Le nickel résiste à la corrosion et forme facilement des alliages.,Amir,Amazon Translate
La lumière se courbe à travers différents matériaux transparents.,Amir,Amazon Translate
Les adaptations cinématographiques traduisent des livres en narration visuelle.,Amir,Amazon Translate
