statement,committer,elicitation
プランクは体幹の筋力を発達させます。,Amir,Amazon Translate
編むとループが絡み合って生地が作られます。,Amir,Amazon Translate
分数は部分量を表します。,Amir,Amazon Translate
摩擦は表面間の動きに抵抗します。,Amir,Amazon Translate
仮説は科学実験を促進します。,Amir,Amazon Translate
宗教上の祝日は、重要な信仰や出来事を示すものです。,Amir,Amazon Translate
法制度は地域社会の行動を規制します。,Amir,Amazon Translate
バーコードには、スキャン用の製品データが保存されます。,Amir,Amazon Translate
用語集は技術用語を簡潔に定義します。,Amir,Amazon Translate
アートギャラリーは、一般公開のために展覧会をキュレーションします。,Amir,Amazon Translate
ピレネー山脈はフランスとスペインの間に自然な国境を作ります。,Amir,Amazon Translate
豆類は食事にタンパク質を供給します。,Amir,Amazon Translate
ホロコーストは大量虐殺の犠牲者を追悼するものです。,Amir,Amazon Translate
写真はレンズを通して瞬間を捉えます。,Amir,Amazon Translate
角度は回転角度を測定します。,Amir,Amazon Translate
沸騰させると台所用品が殺菌されます。,Amir,Amazon Translate
瞑想は血圧を自然に下げます。,Amir,Amazon Translate
前提は論理的な議論の要点を確立します。,Amir,Amazon Translate
ヴェーダのテキストはヒンドゥー教の古代の経典です。,Amir,Amazon Translate
労働組合は労働者の利益について共同で交渉する。,Amir,Amazon Translate
医療ロボットは正確な手術を支援します。,Amir,Amazon Translate
参考文献は出典を引用しています。,Amir,Amazon Translate
印象派の画家は自然光の効果を捉えました。,Amir,Amazon Translate
ハワイはすべて火山島で構成されています。,Amir,Amazon Translate
第二次世界大戦後、冷戦の緊張が世界の政治を分断しました。,Amir,Amazon Translate
集合論は数学コレクションを研究します。,Amir,Amazon Translate
強みは個人の能力を客観的に認識します。,Amir,Amazon Translate
一貫性があると、アクションは定められた値と一致します。,Amir,Amazon Translate
デントロジーは義務に基づく道徳を評価します。,Amir,Amazon Translate
学校の制服は学生の服装を標準化します。,Amir,Amazon Translate
保存されたデータは光ファイバーケーブルを介して送信されます。,Amir,Amazon Translate
取扱説明書はユーザーを明確にガイドします。,Amir,Amazon Translate
タペストリーは織物のイメージでインテリアを飾ります。,Amir,Amazon Translate
グランドキャニオンには層状の地質が見られます。,Amir,Amazon Translate
第一次世界大戦後のヴェルサイユ条約,Amir,Amazon Translate
犬のしつけは、希望する行動を体系的に教えます。,Amir,Amazon Translate
ニュートンの法則は古典力学を説明しています。,Amir,Amazon Translate
溶液の酸性またはアルカリ度を化学的に試験します。,Amir,Amazon Translate
恐怖症は強い恐怖により活動を制限します。,Amir,Amazon Translate
評価はアイデアのメリットを精査します。,Amir,Amazon Translate
礼拝センターではスピリチュアルな集まりを楽しめます。,Amir,Amazon Translate
各国は市民権要件を合法的に定めています。,Amir,Amazon Translate
機械学習は、アルゴリズムを使用して意思決定を自動化します。,Amir,Amazon Translate
Web サイトでは、情報にすばやくアクセスできます。,Amir,Amazon Translate
人々はコミュニケーションにインターネットを使います。,Amir,Amazon Translate
ヒンドゥー教は南アジアで始まりました。,Amir,Amazon Translate
携帯電話はワイヤレス技術に依存しています。,Amir,Amazon Translate
百科事典は、さまざまなトピックに関する知識をまとめたものです。,Amir,Amazon Translate
キリマンジャロ山はアフリカのタンザニアにそびえています。,Amir,Amazon Translate
毎日の運動は心血管の健康を改善します。,Amir,Amazon Translate
古代ローマは近代建築に影響を与えました。,Amir,Amazon Translate
調理には以下のレシピまたは指示が必要です。,Amir,Amazon Translate
論理は一貫した推論に依存しています。,Amir,Amazon Translate
シーク教は平等と地域奉仕を教えています。,Amir,Amazon Translate
バレエはダンスと表現力豊かなストーリーテリングを組み合わせたものです。,Amir,Amazon Translate
スポーツには身体活動と競技が含まれます。,Amir,Amazon Translate
推論は有効な引数と無効な引数を区別します。,Amir,Amazon Translate
ユダヤ教はカシュルートと呼ばれる食事法を遵守しています。,Amir,Amazon Translate
国勢調査数は、政府が資源を計画するのに役立ちます。,Amir,Amazon Translate
デジタルカメラは画像を電子的に保存します。,Amir,Amazon Translate
ハンドブックにはステップバイステップのガイダンスが記載されています。,Amir,Amazon Translate
アマゾンの熱帯雨林は南アメリカにあります。,Amir,Amazon Translate
定期的な睡眠は健康な脳機能をサポートします。,Amir,Amazon Translate
公民権運動は米国で人種平等を促進しました。,Amir,Amazon Translate
代数は変数を使用して方程式を解きます。,Amir,Amazon Translate
地球は毎年太陽の周りを公転しています。,Amir,Amazon Translate
自尊心はモチベーションと目標達成に影響します。,Amir,Amazon Translate
演論理は一般原則から始まります。,Amir,Amazon Translate
祈りは多くの宗教で実践されています。,Amir,Amazon Translate
社会的規範は、許容できるグループ行動を導きます。,Amir,Amazon Translate
インターネットの速度はプロバイダーによって異なります。,Amir,Amazon Translate
肉体労働には手作業が含まれます。,Amir,Amazon Translate
現代アートは伝統的な創造の境界を打ち破ります。,Amir,Amazon Translate
シドニーオペラハウスはシドニーの港にあります。,Amir,Amazon Translate
電気自動車は温室効果ガスの排出を削減します。,Amir,Amazon Translate
ブレーンストーミングは革新的なソリューションを生み出します。,Amir,Amazon Translate
イスラム教は金曜日を聖なる日と見なしています。,Amir,Amazon Translate
博物館は一般公開のために遺物を保存しています。,Amir,Amazon Translate
ヒマラヤはアジアのいくつかの国にまたがっています。,Amir,Amazon Translate
果物の摂取は必須ビタミンを供給します。,Amir,Amazon Translate
ルイ14世はフランス国王として君臨しました。,Amir,Amazon Translate
新しい言語を学ぶことは文化的理解を広げます。,Amir,Amazon Translate
微積分学は変化と運動を数学的に解析します。,Amir,Amazon Translate
敬意は前向きな社会的関係を育みます。,Amir,Amazon Translate
